Time,AAPL,AMZN,BRK-B,GOOGL,JNJ,MSFT,NVDA,UNH,V,XOM
602,0.027430965,0.0,0.0,0.0,0.1167662,0.8558029,0.0,0.0,0.0,0.0
603,0.20196918,0.0,0.47280875,0.0,0.0,0.0,0.32522207,0.0,0.0,0.0
604,0.119569354,0.41537994,0.41537994,0.0,0.0,0.0,0.0,0.0,0.0,0.04967071
605,0.19802451,0.29935232,0.0,0.0,0.082443,0.19434594,0.11080814,0.0,0.115026124,0.0
606,0.27242044,0.0,0.22338775,0.0,0.019619307,0.0,0.3958716,0.0,0.026504401,0.062196545
607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54701215,0.45298785
608,0.019719599,0.39664274,0.23164816,0.0,0.0,0.0,0.0,0.0,0.35198948,0.0
609,0.1935619,0.0,0.0,0.0,0.63408035,0.00021601564,0.0,0.0,0.0,0.17214175
610,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
611,0.0,0.27870536,0.04775173,0.0,0.0,0.23954248,0.22034423,0.06234542,0.0,0.1513108
612,0.0,0.0,0.0,0.0,0.56138337,0.0,0.0,0.0,0.4386166,0.0
613,0.27533874,0.23613976,0.0,0.0,0.0,0.0,0.0,0.0,0.48852155,0.0
614,0.0114359865,0.060554948,0.3597218,0.0,0.0,0.0,0.4103126,0.0,0.0,0.1579746
615,0.0,0.24933659,0.13299449,0.0,0.0,0.0,0.42147014,0.0,0.18796594,0.008232803
616,0.026895529,0.25728288,0.0,0.0,0.0,0.11822397,0.2856911,0.0,0.227746,0.08416052
617,0.3729081,0.0,0.0,0.0,0.0,0.28453606,0.0,0.0,0.34255588,0.0
618,0.16456003,0.42805773,0.0,0.0,0.0,0.0,0.04212341,0.0,0.0,0.36525878
619,0.22759143,0.4498474,0.0,0.13269724,0.0,0.103197336,0.0,0.0,0.086666666,0.0
620,0.0,0.30403894,0.0,0.0,0.0,0.102790296,0.30403894,0.0,0.23715068,0.051981073
621,0.26424176,0.26424176,0.104989775,0.0,0.0,0.0,0.06480474,0.0,0.238077,0.063645
622,0.38898137,0.38898137,0.010087242,0.0,0.08292771,0.0,0.0,0.0,0.12902226,0.0
623,0.24841924,0.09497014,0.0,0.0,0.0,0.31427583,0.0,0.31427583,0.0,0.028058954
