Time,AAPL,MSFT,AMZN,NVDA,GOOGL,XOM,UNH,JNJ,V,BRK.B
826,0.0,0.2554195,0.0,0.0,0.0,0.0,0.0,0.0,0.37229025,0.37229025
827,0.0,0.0,0.3290575,0.0,0.035582006,0.0,0.4419941,0.008147529,0.0,0.1852188
828,0.38629037,0.0,0.0,0.0,0.0,0.0,0.38629037,0.0,0.2274193,0.0
829,0.0,0.18182598,0.110836364,0.0,0.21418408,0.07310867,0.0,0.0,0.0,0.42004493
830,0.0,0.46884215,0.0,0.0,0.07894871,0.049416415,0.0,0.2759299,0.0,0.12686282
831,0.0,0.21754242,0.0,0.0,0.0,0.21643823,0.21754242,0.0,0.13093449,0.21754242
832,0.0,0.2822683,0.0,0.0,0.0,0.040269803,0.11292535,0.0,0.2822683,0.2822683
833,0.0,0.35293725,0.29412547,0.0,0.0,0.35293725,0.0,0.0,0.0,0.0
834,0.0,0.5492025,0.0,0.0,0.21086253,0.037751522,0.14803274,0.0,0.0,0.054150697
835,0.110392526,0.29653582,0.0,0.0,0.0,0.29653582,0.29653582,0.0,0.0,0.0
836,0.29989964,0.29989964,0.29989964,0.0,0.0,0.035068136,0.0,0.011189364,0.0,0.05404357
837,0.0,0.43368956,0.13559762,0.0,0.0,0.0,0.0,0.0,0.0,0.43071288
838,0.037516154,0.2888162,0.08772885,0.0,0.0,0.07275356,0.19379634,0.0,0.2888162,0.030572668
839,0.11865256,0.3468644,0.0,0.0,0.0,0.0,0.3468644,0.0,0.12949906,0.058119558
840,0.058103595,0.22320977,0.0,0.0,0.04233148,0.22320977,0.22320977,0.0,0.22320977,0.0067257956
841,0.15219395,0.55810773,0.1572822,0.0,0.0,0.0,0.0,0.0,0.1324161,0.0
842,0.44783372,0.0,0.0,0.0,0.13186485,0.0,0.20425944,0.0,0.0,0.21604206
843,0.26068884,0.0,0.43009648,0.0,0.0,0.0,0.0,0.0,0.30921468,0.0
844,0.0,0.10818261,0.72877645,0.0,0.0,0.0,0.0,0.0,0.0,0.16304094
845,0.0,0.019001372,0.15557322,0.0,0.0,0.40756258,0.0,0.41786292,0.0,0.0
846,0.0,0.40836027,0.0,0.0,0.0,0.1928021,0.39883763,0.0,0.0,0.0
847,0.10803791,0.0,0.0,0.0,0.19458733,0.6563942,0.0,0.0,0.04098053,0.0
848,0.0,0.2882018,0.0,0.0,0.0,0.13817483,0.3779908,0.0,0.0,0.1956326
849,0.18735631,0.0,0.038791336,0.0,0.24834213,0.2591427,0.0,0.26636755,0.0,0.0
850,0.061208345,0.36107948,0.0,0.0,0.10956121,0.0,0.019530825,0.0,0.32911113,0.11950897
851,0.067941524,0.5027966,0.0,0.0,0.0,0.0,0.0,0.0,0.42926183,0.0
852,0.0,0.0,0.0,0.0,0.3394712,0.0,0.25923213,0.0,0.40129668,0.0
853,0.3351329,0.3351329,0.0,0.0,0.0,0.0,0.05695185,0.0,0.27278236,0.0
854,0.1318659,0.12652373,0.17137879,0.0,0.0,0.13052027,0.21985565,0.0,0.0,0.21985565
855,0.0,0.285318,0.0,0.0,0.0,0.0,0.285318,0.15377727,0.0,0.27558672
856,0.39436796,0.39436796,0.0,0.0,0.16440885,0.0,0.0,0.0,0.0,0.046855167
857,0.35266086,0.35266086,0.0,0.0,0.16238694,0.0,0.0,0.0,0.13229129,0.0
858,0.1661918,0.20819288,0.0,0.0,0.032951735,0.2963318,0.2963318,0.0,0.0,0.0
859,0.0,0.7303231,0.0,0.0,0.0,0.0,0.26967695,0.0,0.0,0.0
860,0.0,0.35409415,0.0,0.32221198,0.0,0.3236939,0.0,0.0,0.0,0.0
861,0.0,0.253024,0.23498183,0.0,0.0,0.253024,0.0,0.0,0.0059461254,0.253024
862,0.6258507,0.3741493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,0.0,0.42150322,0.0,0.0,0.0,0.3819831,0.1965137,0.0,0.0,0.0
864,0.0,0.14435753,0.21492516,0.0,0.0,0.20477915,0.21492516,0.0,0.21492516,0.0060877437
865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,0.19450304,0.36621362,0.0,0.0,0.0,0.0,0.0,0.0,0.073069714,0.36621362
867,0.0,0.3182513,0.15173261,0.14601262,0.0,0.0,0.3182513,0.0,0.065752134,0.0
868,0.0,0.0,0.47100964,0.0,0.0,0.0,0.013173519,0.30495438,0.0,0.21086255
869,0.12651429,0.0,0.21424012,0.0,0.135415,0.20905231,0.22050413,0.094274126,0.0,0.0
870,0.26425904,0.26425904,0.26425904,0.0,0.07106732,0.07906809,0.0,0.0,0.054714635,0.002372849
871,0.0,0.40328178,0.042562995,0.0,0.0,0.19798382,0.0,0.0,0.0,0.3561714
872,0.3768522,0.3608391,0.24816285,0.0,0.0,0.0,0.0,0.014145804,0.0,0.0
873,0.30630746,0.0,0.0,0.17776603,0.0,0.19516164,0.014457394,0.0,0.0,0.30630746
874,0.23254177,0.0,0.09603499,0.0,0.0,0.22875637,0.3576414,0.0,0.0,0.08502547
875,0.4302728,0.0,0.0,0.0,0.0,0.32271385,0.0,0.0,0.0,0.24701336
876,0.109905,0.28120953,0.1714437,0.0,0.0,0.015906805,0.42153502,0.0,0.0,0.0
877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
878,0.30815503,0.04431334,0.30815503,0.0,0.0,0.031221569,0.0,0.0,0.0,0.30815503
879,0.20956896,0.45588726,0.0,0.0,0.11096756,0.0,0.0,0.0,0.0,0.22357626
880,0.0,0.52023184,0.23796217,0.0,0.0,0.0,0.0,0.0,0.241806,0.0
881,0.033200976,0.28993374,0.28993374,0.0,0.052608725,0.0,0.0,0.08678559,0.15863225,0.088904895
882,0.0,0.25712493,0.0,0.0,0.0,0.15874822,0.0,0.0,0.5841269,0.0
883,0.0,0.28973487,0.0010858058,0.0,0.0,0.14703447,0.123508394,0.12072957,0.1634584,0.1544484
884,0.0,0.0,0.0,0.0,0.0,0.36643988,0.36643988,0.1523326,0.0,0.11478754
885,0.31822336,0.16081385,0.0,0.0,0.0,0.011385449,0.0,0.50957733,0.0,0.0
886,0.3735415,0.16915612,0.058290087,0.0,0.0,0.0,0.3735415,0.025470741,0.0,0.0
887,0.0,0.3325964,0.0,0.0022107651,0.0,0.0,0.3325964,0.0,0.0,0.3325964
888,0.13698815,0.37765998,0.0,0.0,0.12265504,0.0104920985,0.0,0.0,0.35220477,0.0
889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
890,0.0,0.3998068,0.37551448,0.0,0.10894661,0.0,0.0,0.0,0.115732044,0.0
891,0.0,0.75021094,0.0,0.0846466,0.0,0.0,0.0,0.16514252,0.0,0.0
892,0.44374934,0.44374934,0.108386375,0.0,0.0,0.0,0.0,0.000503546,0.0036113937,0.0
893,0.21896729,0.15736252,0.0,0.0,0.0,0.0,0.008945869,0.0,0.0,0.61472434
894,0.050583124,0.47470844,0.47470844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,0.394274,0.394274,0.1839726,0.0,0.0,0.0,0.0,0.0,0.0,0.027479406
896,0.0,0.1424647,0.0,0.0,0.0,0.19055696,0.2515922,0.2515922,0.16379395,0.0
897,0.066203155,0.36156368,0.11178217,0.0,0.0,0.06509379,0.30396023,0.0,0.0,0.09139703
898,0.0,0.5528194,0.42790306,0.0,0.0,0.01927756,0.0,0.0,0.0,0.0
899,0.17659983,0.0,0.0054588206,0.0,0.0,0.26815042,0.26815042,0.013490109,0.0,0.26815042
900,0.12296217,0.061298218,0.087793134,0.02416618,0.0,0.17708634,0.17574328,0.0,0.11460771,0.236343
901,0.0,0.4118144,0.0,0.0,0.10156542,0.12931153,0.0,0.35730866,0.0,0.0
902,0.0,0.4931376,0.0,0.0,0.094171464,0.0,0.11627087,0.0121207945,0.0,0.28429922
903,0.044208214,0.6836774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27211443
904,0.095226675,0.34693643,0.0,0.0,0.0,0.16273773,0.34693643,0.0,0.04816279,0.0
905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
907,0.0,0.20470496,0.15218036,0.0,0.0,0.28697088,0.26646292,0.0,0.0,0.08968085
908,0.0,0.36526746,0.023954995,0.0,0.0,0.36526746,0.0,0.0,0.24551012,0.0
909,0.0,0.0,0.47339752,0.0,0.0,0.0,0.0,0.0,0.52660245,0.0
910,0.16795917,0.0,0.115747824,0.084833495,0.0,0.18455756,0.16850176,0.0,0.2784002,0.0
911,0.4723828,0.0,0.0,0.0,0.055234376,0.0,0.4723828,0.0,0.0,0.0
912,0.35625133,0.35625133,0.23184246,0.0,0.0,0.055654872,0.0,0.0,0.0,0.0
913,0.0,0.33195138,0.22895224,0.0,0.0,0.09929144,0.33217862,0.0,0.007626315,0.0
914,0.0,0.8037798,0.19622028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,0.2801187,0.1556335,0.26933315,0.0,0.0,0.2949147,0.0,0.0,0.0,0.0
916,0.0,0.17922103,0.0,0.0,0.0,0.41702184,0.3449847,0.0,0.0,0.05877233
917,0.0,0.31182426,0.22429179,0.0,0.082107134,0.19910672,0.0,0.0,0.0,0.18267012
918,0.07028859,0.35833335,0.0,0.0,0.0,0.0,0.0,0.0,0.35833335,0.21304476
919,0.0,0.3323302,0.0,0.0,0.003009375,0.0,0.3323302,0.0,0.0,0.3323302
920,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,0.11633684,0.36766985,0.0,0.0,0.0,0.14832342,0.36766985,0.0,0.0,0.0
922,0.042824272,0.23929395,0.23929395,0.0,0.23929395,0.23929395,0.0,0.0,0.0,0.0
923,0.2440997,0.06633243,0.2634462,0.0,0.0076009464,0.2634462,0.15507449,0.0,0.0,0.0
924,0.25068113,0.0,0.2999626,0.0,0.42909306,0.0,0.020263132,0.0,0.0,0.0
925,0.059342034,0.08058434,0.08314174,0.11425356,0.045198593,0.27598238,0.27598238,0.0,0.06551495,0.0
926,0.09650451,0.0,0.5163043,0.0,0.0,0.0,0.3871912,0.0,0.0,0.0
927,0.0,0.20474575,0.20474575,0.0,0.11635898,0.20474575,0.20474575,0.0,0.064657964,0.0
928,0.0,0.6928224,0.0,0.0,0.30717754,0.0,0.0,0.0,0.0,0.0
929,0.21743636,0.21743636,0.0,0.0,0.0,0.118512906,0.21743636,0.09643178,0.13274617,0.0
930,0.0,0.4637564,0.012713039,0.0,0.0,0.24980354,0.27372706,0.0,0.0,0.0
931,0.0,0.79036134,0.0,0.0,0.20963867,0.0,0.0,0.0,0.0,0.0
932,0.0,0.0,0.3009189,0.08119981,0.0,0.15537609,0.46250525,0.0,0.0,0.0
933,0.0,0.23616762,0.121955745,0.0,0.0,0.06876873,0.23616762,0.0,0.23616762,0.100772694
934,0.040858943,0.3568796,0.0,0.0,0.0,0.29423872,0.0,0.3080227,0.0,0.0
935,0.0,0.50862736,0.0,0.0,0.0,0.20824918,0.0,0.0,0.09880183,0.18432164
936,0.0,0.41696113,0.15522996,0.0,0.0,0.2524623,0.0,0.0,0.17534661,0.0
937,0.2782462,0.32761398,0.15835036,0.0,0.0,0.0,0.14823408,0.0,0.08755541,0.0
938,0.0,0.31741926,0.24483211,0.0,0.0,0.068662204,0.31741926,0.051667158,0.0,0.0
939,0.0,0.3132291,0.0,0.0,0.25057462,0.18386802,0.25232822,0.0,0.0,0.0
940,0.0,0.42669275,0.1725016,0.0,0.0,0.0,0.13517384,0.0,0.26563177,0.0
941,0.15391806,0.174183,0.14724661,0.03737215,0.1546438,0.06880617,0.174183,0.0,0.0,0.08964725
942,0.0,0.41071606,0.0,0.0,0.0,0.0,0.23058867,0.0,0.0,0.35869527
943,0.0,0.106787264,0.0,0.0,0.1153948,0.0,0.7778179,0.0,0.0,0.0
944,0.0,0.34140432,0.31314808,0.0,0.10161301,0.0,0.0,0.068306096,0.17552853,0.0
945,0.11662441,0.38832515,0.0,0.0,0.0,0.0,0.31835476,0.0,0.17669567,0.0
946,0.0,0.16317743,0.2063117,0.0,0.0,0.59528106,0.0,0.0,0.0,0.03522981
947,0.0,0.22200862,0.2071411,0.0,0.13740934,0.0,0.22200862,0.0,0.0,0.21143231
948,0.0,0.0,0.22178942,0.0,0.22178942,0.14941037,0.22178942,0.0,0.0,0.18522137
949,0.087526396,0.40428177,0.36316946,0.0,0.0,0.14502242,0.0,0.0,0.0,0.0
950,0.06749125,0.029491948,0.2674522,0.0,0.0,0.2674522,0.0,0.11327832,0.18171321,0.0731208
951,0.12789029,0.0,0.116007276,0.0,0.0,0.0,0.3780512,0.0,0.3780512,0.0
952,0.19082382,0.2169986,0.0,0.0,0.0,0.0,0.29608878,0.29608878,0.0,0.0
953,0.18607867,0.25357136,0.0,0.0,0.28017497,0.0,0.28017497,0.0,0.0,0.0
954,0.0,0.3090577,0.3090577,0.0,0.0,0.07282682,0.0,0.3090577,0.0,0.0
955,0.0,0.85194343,0.0,0.0,0.0,0.05457715,0.0,0.0,0.09347937,0.0
956,0.0,0.0,0.036109176,0.0,0.0,0.4244661,0.27002752,0.0,0.26939726,0.0
957,0.0,0.5430554,0.041983046,0.0,0.0,0.0,0.32379097,0.0,0.09117055,0.0
958,0.04241932,0.503185,0.051460482,0.0,0.0,0.0,0.0,0.0,0.09682218,0.306113
959,0.0,0.31645092,0.31645092,0.0,0.0,0.0,0.31645092,0.05064728,0.0,0.0
960,0.0,0.23450519,0.17869365,0.0,0.0,0.18265621,0.0,0.06538225,0.0,0.33876267
961,0.0,0.6634211,0.0,0.0,0.0,0.0,0.0,0.0,0.3365789,0.0
962,0.5034879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49651206
963,0.0,0.0,0.122578844,0.0,0.0,0.3926868,0.2930204,0.10207751,0.08963644,0.0
964,0.20909919,0.32470676,0.0,0.0,0.0,0.0,0.0,0.071575254,0.21236835,0.1822505
965,0.0,0.4708987,0.030950397,0.0,0.16793378,0.16933939,0.0,0.0,0.16087772,0.0
966,0.0,0.32456657,0.0,0.0,0.17507966,0.50035375,0.0,0.0,0.0,0.0
967,0.15144765,0.0,0.5772977,0.0,0.0,0.0,0.0,0.0,0.0,0.27125466
968,0.0,0.07983679,0.12791175,0.0,0.018157836,0.3442867,0.3442867,0.0,0.0,0.08552012
969,0.33310956,0.33310956,0.027157305,0.0,0.0,0.023027528,0.283596,0.0,0.0,0.0
970,0.03327675,0.0,0.25405306,0.0,0.20456417,0.25405306,0.25405306,0.0,0.0,0.0
971,0.26349026,0.0,0.17563045,0.0,0.0,0.26349026,0.19981368,0.0,0.09757531,0.0
972,0.40691224,0.0,0.36533076,0.0,0.0,0.0,0.0,0.0,0.08257949,0.14517751
973,0.0,0.035585172,0.3618414,0.15538561,0.26426065,0.0,0.09679368,0.0,0.0,0.08613347
974,0.33563995,0.0809403,0.03913654,0.0,0.006486945,0.13963568,0.29853147,0.0,0.09962899,0.0
975,0.0,0.13551642,0.15230462,0.0,0.0,0.33382508,0.0,0.0,0.13388407,0.24446976
976,0.0,0.0,0.0,0.0,0.0,0.06335403,0.035914596,0.0,0.0,0.9007314
977,0.0,0.3243511,0.0,0.0,0.0,0.0,0.10337389,0.0,0.32500356,0.24727145
978,0.0,0.2305738,0.2305738,0.0,0.0,0.2305738,0.22477698,0.0,0.0,0.08350159
979,0.0,0.16726151,0.16726151,0.0,0.10131228,0.16200052,0.16726151,0.16726151,0.0,0.06764113
980,0.0,0.88612664,0.06649306,0.047380358,0.0,0.0,0.0,0.0,0.0,0.0
981,0.038470395,0.0,0.0,0.0,0.17084807,0.14860849,0.32060957,0.0,0.00085395615,0.32060957
982,0.09633087,0.11953376,0.0,0.0,0.0,0.1638353,0.0,0.0,0.0,0.62030005
983,0.32358125,0.0,0.22941889,0.0,0.0,0.32358125,0.0,0.0,0.0,0.12341867
984,0.0,0.15333049,0.0,0.0,0.0,0.32319736,0.0,0.20027475,0.32319736,0.0
985,0.0,0.44435102,0.0,0.0,0.0,0.44435102,0.11129789,0.0,0.0,0.0
986,0.42406723,0.049021006,0.0,0.39121845,0.0,0.0,0.0,0.0,0.13569327,0.0
987,0.16284919,0.40333807,0.0,0.0,0.08586463,0.34794813,0.0,0.0,0.0,0.0
988,0.0,0.5288973,0.10335852,0.0,0.037145626,0.0,0.0,0.0,0.0,0.33059862
989,0.0,0.24131285,0.28758916,0.27612346,0.0,0.0,0.0,0.0,0.0,0.19497451
990,0.0,0.0,0.062389925,0.0,0.26828527,0.0,0.43511847,0.0,0.23420632,0.0
991,0.007572327,0.31746376,0.14175867,0.0,0.13927683,0.004785089,0.31746376,0.0,0.071679614,0.0
992,0.35584694,0.35584694,0.15819092,0.0,0.0,0.0,0.0,0.13011512,0.0,0.0
993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6540808,0.34591925,0.0
994,0.0,0.3263543,0.020937134,0.0,0.0,0.3263543,0.0,0.0,0.3263543,0.0
995,0.29487285,0.23971696,0.17053728,0.0,0.0,0.0,0.29487285,0.0,0.0,0.0
996,0.2094282,0.2094282,0.2094282,0.0,0.0,0.2094282,0.008592297,0.15369494,0.0,0.0
997,0.0,0.18949316,0.0,0.0,0.0,0.39491662,0.39491662,0.0,0.0,0.020673608
998,0.17524295,0.26041985,0.17483199,0.0,0.0,0.0,0.26041985,0.0,0.11572332,0.0133620575
999,0.39623198,0.39623198,0.0,0.0,0.11187827,0.0,0.0,0.0,0.09565776,0.0
